                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      677                  1.3999999999999999E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.7628325765873979E+003                  3.7654008406489150E+000                  2.8498902636341894E+000                 -4.8872795673056721E+000                  6.9999999999999984E-001                  2.9797635251525360E-005                  2.7997020236474879E-001                  3.4468833607860772E-003                  1.0103427409336064E-003                  9.3805276451495393E-003                  2.0850244238750358E-003                  1.3999999999999997E+000                  0.0000000000000000E+000                  9.7999999999999976E-001                  4.1716689351635106E-005                  3.9195828331064830E-001                  4.8256367051005148E-003                  1.4144798373070487E-003                  1.3132738703209348E-002                  2.9190341934250499E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0694455787028950E+004                  4.3012791287828125E+006                  3.7180636517803745E+009                  3.2481704980332998E-006                  3.2481704980333007E-006                  0.0000000000000000E+000                  1.2996222755572729E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260504"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                               luminosity 
                                       1                  1.3999999999999997E+000                  4.5482813761704743E-001                  3.6778922239729228E+000                 -7.0520648172722717E+000                  4.4293689228990480E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3014040265428270E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406489150E+000 
                                       2                  1.3999999999985999E+000                  4.5482799845429955E-001                  3.6779527804422099E+000                 -7.0516416491824678E+000                  4.4298528608305920E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3026730708628165E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406445350E+000 
                                       3                  1.3999999999968500E+000                  4.5482782467009114E-001                  3.6780201063158975E+000                 -7.0511721350409475E+000                  4.4303899387977275E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3040825514305126E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406445296E+000 
                                       4                  1.3999999999950998E+000                  4.5482765107344986E-001                  3.6781211516906942E+000                 -7.0504691638463024E+000                  4.4311943137324699E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3061957215705572E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406445265E+000 
                                       5                  1.3999999999916000E+000                  4.5482730444107566E-001                  3.6783234759280372E+000                 -7.0490679110113561E+000                  4.4327986130148753E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3104181874157270E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406445172E+000 
                                       6                  1.3999999999845998E+000                  4.5482661340706498E-001                  3.6787966131136485E+000                 -7.0458222582544119E+000                  4.4365191142863898E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3202509821135402E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406445008E+000 
                                       7                  1.3999999999670998E+000                  4.5482489867058790E-001                  3.6794766374856107E+000                 -7.0412444103157998E+000                  4.4417795110316662E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3342452673547345E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406444572E+000 
                                       8                  1.3999999999495998E+000                  4.5482320189402947E-001                  3.6805021053331615E+000                 -7.0345006512297017E+000                  4.4495526536283139E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3551313515494150E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406444150E+000 
                                       9                  1.3999999999145998E+000                  4.5481986057111312E-001                  3.6825749610342200E+000                 -7.0214403749640493E+000                  4.4646940705313707E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.3965147082030656E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406443280E+000 
                                      10                  1.3999999998445998E+000                  4.5481337567671692E-001                  3.6857500163013808E+000                 -7.0028615842240196E+000                  4.4864614356904458E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.4575715216087435E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406441459E+000 
                                      11                  1.3999999997570998E+000                  4.5480560863731612E-001                  3.6893610508136248E+000                 -6.9835157134295800E+000                  4.5094345053227940E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5239884375366280E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406439039E+000 
                                      12                  1.3999999996696000E+000                  4.5479817960184982E-001                  3.6930449277181445E+000                 -6.9653963885421728E+000                  4.5312546238610052E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.5889369645173944E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406436459E+000 
                                      13                  1.3999999995820998E+000                  4.5479105378035339E-001                  3.6967925622281972E+000                 -6.9483839662614182E+000                  4.5520320196595776E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.6524355284062534E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406433781E+000 
                                      14                  1.3999999994945997E+000                  4.5478420136808306E-001                  3.7005946645442207E+000                 -6.9323737573649540E+000                  4.5718618322576896E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7145096890215304E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406431019E+000 
                                      15                  1.3999999994070997E+000                  4.5477759666253198E-001                  3.7044419347854491E+000                 -6.9172735699464969E+000                  4.5908267465488457E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.7751911910625757E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406428172E+000 
                                      16                  1.3999999993195997E+000                  4.5477121736659598E-001                  3.7102546754368406E+000                 -6.8961307628263091E+000                  4.6178078265082387E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.8637819151056350E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406425272E+000 
                                      17                  1.3999999991445997E+000                  4.5475906424798551E-001                  3.7161715646789699E+000                 -6.8766674111495156E+000                  4.6432130323671021E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.9492394116219619E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406419353E+000 
                                      18                  1.3999999990570997E+000                  4.5475325364323382E-001                  3.7201249398712726E+000                 -6.8644888790917902E+000                  4.6593608959279544E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0046936257082540E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406416346E+000 
                                      19                  1.3999999989695999E+000                  4.5474760349302046E-001                  3.7240930495973035E+000                 -6.8529027733260648E+000                  4.6749306101824812E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.0589142334501200E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406413313E+000 
                                      20                  1.3999999988820997E+000                  4.5474210187269692E-001                  3.7280742530782307E+000                 -6.8418674990562058E+000                  4.6899621544226351E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1119203037635862E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406410275E+000 
                                      21                  1.3999999987945997E+000                  4.5473673808425996E-001                  3.7340552432528287E+000                 -6.8262546005862736E+000                  4.7115778659879197E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.1892540582812760E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406407233E+000 
                                      22                  1.3999999986195997E+000                  4.5472638875255916E-001                  3.7421468032213299E+000                 -6.8071293518971636E+000                  4.7388232378342394E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.2878554629550451E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406401256E+000 
                                      23                  1.3999999984445997E+000                  4.5471648459734104E-001                  3.7514654892769967E+000                 -6.7877406463338801E+000                  4.7675630714301223E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.3923500297706930E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406395385E+000 
                                      24                  1.3999999982258498E+000                  4.5470464406134237E-001                  3.7597102768390522E+000                 -6.7734351225285980E+000                  4.7901429112377887E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  2.4724973637813805E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7654008406388519E+000 
